Review Date,Review Title,Username,Helpfulness,Helpful Votes,Total Votes,Individual Rating,Review Text,Spoiler Warning,Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
6 November 2022,Amazing fantastic movie,jagdishkewalramani,"13 out of 40 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",13,40,10.0,"Katrina You just killed it She took digs at her hindi/diction from others for years but now look at her how amazingly she has learned the language and delivers dailogues with clarity even with tough words/ performances like Bharat and Rajneeti etc Siddhant & Ishaan both Nailed it This movie surely going to blockbuster finally something different bollywood tried this time It's been a long time since I saw Katrina in this hairstyle, brings back memories of ajab prem ki gajab kahani Lets all appreciate the content this man and his crew makes its just a masterpice imagine what's he's gonna doing in the future.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
27 November 2022,A decent one time watch,saahilmalik-22893,"4 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",4,9,6.0,"Ragini, a ghost comes to 2 horror fans who can see ghosts with a job idea. To be Ghostbusters. Everything is going fine until they realise the Ragini's intention behind this.Phone Bhoot is a decent comedy film. Good acting by the 2 heroes and Katrina Kaif was also decent. Jackie shroff was just alright, nothing special
Phone Bhoot succeeds in making you laugh especially in the first half. The second half starts good however it dips both with the story and the comedy. But you do laugh a lot.It succeeds with being a comedy film. I wouldn't call this a horror film. Even though it is about ghosts, it isn't a horror comedy and it didn't have the intention to be. If you are expecting a movie like Golmaal Again and Stree, you'll be a little disappointed.The climax isn't memorable, it's just decentOverall, it is a decent movie which makes you laugh a lot. However due to the dip in the second half and the just decent ending, the movie is a one time watch.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 November 2022,Good,layalalex,"9 out of 33 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",9,33,10.0,"10/10
Nice
I really like this movie, This movies is really awesome . The story line of this movie is amazing. I love this movie a lot .This is amazing movie. Is AWESOME!!!! Incredible cast, lots of humour with some fabulous horror elements added in! Highly recommend! I have a request from the producer and the director of Phone Bhoot when u make such movie next time. Please give a Joint along with the tickets. I have a request from the producer and the director of #PhoneBhoot when u make such movie next time. Please give a Joint along with the tickets. #PhoneBhoot is quite entertaining. I can't remember the last time I had a laugh riot in the theatre! It wasn't at it's best, but most of the parts, i had an enjoyable time. A bit different than usual and the credit goes to the intelligent writing.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
19 February 2023,LOVED it.,MandalBros-5,"1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,2,8.0,"Phone Bhoot is an amazing comedy in modern times. The comedy contains a variety of materials, from References of actors' own films to tv ads, memes & many more and everything worked perfectly. Loved all the three leads, special mentions for the amazing Jackie Shroff who played himself and Sheeba Chadha as Chikni Chudail.If you get all the comic punches it'll be too much fun for you to watch this film. We can't get good comedy films in Hindi nowadays, Excel Entertainment has made something different and succeeded here.I'll definitely recommend this.Available on Prime Video.© MandalBros.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
7 January 2023,This movie makes Bhoot Police look like a masterpiece,garg4269,"3 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",3,6,3.0,"This movie (if you can call it that) is an incoherent mess of unfunny scenes. I kid you not, the funniest scene in this borefest is the cameo of the guys from fukrey movie franchise.This movie is only a poor attempt at comedy, and does not have an iota of fear-inducing horror. I doubt that even a 5 year old child would be scared by the few jump scares in this movie.There is barely a story, which only gets like 15-20 minutes of the actual runtime. The script is almost non-existent. Looks like instead of a script, somebody just lazily jotted out notes for possible scenes in the name of script, and then asked the actors to perform them as they saw fit.The acting is atrocious, and Katrina Kaif is the worst offender. To her credit, it is not for lack of trying. Jackie Shroff's character is more a caricature than a villainous character. Only Siddhant and Ishaan showed better acting chops, though that's not much to say, given how low the bar was for acting in this movie.Looking at the imdb rating (5.9 at the time of writing), I thought to give it a try on OTT, but I honestly want my time back. It's not worth a watch even on OTT. I'd recommend you to watch any of the classific indian horror comedies (e.g. Bhool Bhulaiya, Stree) rather than wasting time over this.I thought Bhoot Police (featuring Saif, Arjun, Yami Gautam and Jacqueline) was bad, but compared to Phone Bhoot, it now looks like a masterpiece. Sure, Bhoot Police had bad acting, cheesy dialogues, mindless story, but at least it had acting, dialogues and story. By comparison, Phone Bhoot is a directionless, storyless, acting-less, inconsistent piece of hot mess.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 February 2023,It's a JOKE in the name of Horror-Comedy!,nitishkumarmohanta,"1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,2,3.0,"Ahhnnnn... Are those paid reviews all over the internet?Literally a below average movie. In fact I haven't watched Ghostbusters in my childhood,still I didn't liked this PhoneBhoot one. It's pretty childish with lame jokes of latest memes available all over internet. It's completely a parody movie with various references. Acting seems overacting by 2 male characters,but Katrina was good in this movie.. She looks pretty and her acting was decent I'll say. Music was average and screenplay was good. The biggest dissapointment was it's Story! I mean what was that! 1st half was totally unbearable ,In 2nd half some interesting things happened it grabbed our attention but again antagonist character played by Jaccky Shroff was also Childish. Director failed to portray his character in Villain manners. He had lots of potencial in his character as writing but direction let it down here.Basically it's a Joke in the name of horror comedy genre. It's not even 10% of Stree/Go Goa Gone/Bhool Bhulaiyaa 1&2 of this genre. Big dissapointment for sure. I will rate it 3 out of 10 Stars . You can consider it as one time watch and yeah you can go for it with family..",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
8 January 2023,Humiliating the audience,AgentDemiGod,"2 out of 3 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",2,3,1.0,"Audience are not dumb that a movie of such pathetic standard is shown. Why did they even release the movie? Why did they take efforts to conceive and bring this disaster into reality? Worst. 45 minutes into the movie, I clicked back. Waste of time. Making such dumb movies is a mockery to audience.How do producers even agree to to such illogical scripts. Silly comedy and to attract the South Indian public, add Tamil heritage to a character. Attract audience with powerful story, not useless gimmicks as this.I appreciate the confidence of the makers who dared to release this theatrically. Wow! Seriously, what does this movie even offer that they thought, it would garner money. It garnered only one thing: DISAPPOINTMENT.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
7 January 2023,Hard to believe such Low Quality Movies are even Released by Theatre Owners !!!,binukgb,"1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,2,2.0,"Did not want to actually write a Review on this movie because it is appallingly lousy and Reviewing it would actually mean further wastage of time. But I had to go thru this Trauma to save unassuming viewers who might actually end up watching this. Even if my Review saves 01 Viewer, I would have done my Job.Coming back to the Movie - Ishaan Khattar and Siddhant Chaturvedi have Hammed themselves to Embarrassing and Disgraceful levels.It is a Horror Tragedy and not Horror Comedy made to showcase Ads of various brands like Mango Slice, Olx, Boat and a Few others.Story is inexistent, comedy is over the Top and unbearable, Acting is insufferable, Direction is Awful, Music is Jarring, Technology is Wasted.Katrina Kaif - She did her Part Quite Well.Jackie Shroff - Even in this Disaster of a Childish movie, the Bhidu held his own.Director - Why attempt an Abstract Theme by taking ideas from Various Hollywood & Bollywood Movies, when you cannot handle it ?In the absence of Cerebral use in this movie and for the Waywardly abstract vision of the director, this movie deserves ZERO RATING. I am Rating it 2 Stars for the sake of Jackie Shroff & Katrina Kaif as they are not Culpable for this Catastrophic ride. Ishaan & Siddhant were simply insufferable though !!!!",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
12 January 2023,Utter Nonsense,nehasingh-45379,"1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,2,1.0,"Firstly i wonder How this movie managed 5.8 rating. Total Nonsense movie, cheap comedy.Making comedy movie is also an art and require skills which this script writer, director and dialogue writer don't have at all.It's like when you have extra Black money so make stupid movie and convert it to white. Movie wanted to make high attempt to make you laugh but end up in getting you irritated by its nonsense scenes.Please avoid this only watch when you like nonsense stuff. Only for Brainless people. Instead of supernatural comedy it should supernatural headache.Completely wasted talent of Sheeba, Nidhi & Ishaan. Kaif as usual can't act.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
9 November 2022,Overacting galore,yogesh03,"4 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",4,9,2.0,"Too much overacting by Katrina. Ishan has no acting skills. Avoid watching even for free. Wonder when bollywood will make a decent movie with good acting. Very disappointed to waste my time on this. I wish I can get my money back and even if I can, how can I get the time back. Will think twice before I go to theater again. Extremely bad performance from the new actors. How can this industry continue to make such bad movies? Are they running out of ideas? Are they running out of good actors? Many mini series produced have much better script and acting skills. So why can't they make a decent movie?? It's baffling. There seems to be a deficit of talent or good scripts are not being given a chance.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
8 January 2023,CHEAP MOVIE,toufikexam,"3 out of 5 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",3,5,1.0,"Rubbish 👎
cheap dialogues, cheap comedy & totally waste of time.If one has to intentionally try to at least like a movie-watching experience for being a one-time watch and not being convinved, then it implies that there were loose threads and what was delivered, was not what exactly was being attempted. Was it funny? Honestly, I didn't quite have even one hearty laugh. Yes, they have silly one-liners, quips, trying to be self-aware 'jokes', and slapstick 'humour'. But, it just didn't work for me personally. This could have easily been an episode in a 90s kids show and should've just been an OTT release. I can't imagine watching the length of this movie in a theater.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
4 November 2022,Best Horror comedy of the decade.,inexorableanish,"16 out of 43 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",16,43,9.0,"I am simply amazed by the exuberance and positive persona of Katrina Kaif. She is her own competition. With every film she has only added more to her repertoire as an actress. Phonebhoot is perfect treat for family audience with good story, comic elements and unlimited good catchy music. I have just fallen in love with her again. Katrina can do almost anything. She is the best. The film should be seen by everyone. It is for people of all age groups. Katrina has only improved her acting margin of miles. She is the true USP of the film. I am in awe with her. What a beautiful film it is. I love this so much.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 January 2023,Worst film in recent past .,nadeeka-49770,"1 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,1,1.0,Worst film in recent past .I'm watching daily atleast one film per day . I think phone boot is worst film i have watched in recently . Worst acting both ishan khattar and siddart chathurvedi they proof them self they act .i'm really disappointed but not surprised regarding katrina kaif role . I think this film one of worst film in her carrier .I'm not surprising regarding gurmeet singh directing .Lotoff Bad jokes have in film i cant why should smiling for it .I want to tell if imdb ratings has 0 marks i give zero this film . That how feel about this film . Really pathetic film in recent past.,,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
2 January 2023,"Senseless , story less and direction less",anujkhat,"1 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,6,1.0,"Not sure what thought has been given on the story line, it's pathetically bad, made jokes which are joke less, story is story less. Katrina's choice has become worst from bad, 2 male actors ok as per their range ..
team has to really work hard to make a nice one. This team is spooling bollywood name , can't believe in 2022 ppl can make such a senseless movie, seems it's better to watch other cinema
Here writing such a big review is also unnecessary and tiring and I have to keep writing long reviews so that it can be published.Trust this review helps public to not watch this movie and spend time for other work.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 November 2022,Good movie,priyanshs-79904,"2 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",2,9,10.0,"Finally something different bollywood tried this time It's been a long time since I saw Katrina in this hairstyle, brings back memories of ajab prem ki gajab kahani Lets all appreciate the content this man and his crew makes its just a masterpice imagine what's he's gonna doing in the future. Katrina You just killed it She took digs at her hindi/diction from others for years but now look at her how amazingly she has learned the language and delivers dailogues with clarity even with tough words/ performances like Bharat and Rajneeti etc Siddhant & Ishaan both Nailed it finally something different bollywood tried this time It's been a long time since I saw Katrina in this hairstyle, brings back memories of ajab prem ki gajab kahani Lets all appreciate the content this man and his crew makes its just a masterpice imagine what's he's gonna doing in the future. Katrina You just killed it She took digs at her hindi/diction from others for years but now look at her how amazingly she has learned the language and delivers dailogues with clarity even with tough words/ performances like Bharat and Rajneeti etc Siddhant & Ishaan both Nailed it.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
13 August 2023,It was actually good...,paul_haakonsen,"0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",0,0,6.0,"I have to admit that I wasn't really expecting a whole lot from this 2022 Indian horror comedy, as I sat down to watch it here in 2023. I had never heard about the movie, but I still opted to give the movie the benefit of the doubt and give it a fair chance.Turns out that writers Jasvinder Bath and Ravi Shankaran actually put together an enjoyable and entertaining script and storyline here. I have to say that I was genuinely entertained throughout the course of the 136 minutes that the movie ran for. There were some good laughs along the way, given some hilarious situations and dialogue. Personally, I can't say that I understand why Bollywood movies cram in the obligatory dance and song routines in the middle of a narrative, and it was also present in ""Phone Bhoot"".Needless to say that, given my limited exposure to Indian cinema, then I wasn't familiar with the cast ensemble in the movie. But I liked the performances I saw on the screen, and they had some good leading performers with Katrina Kaif (playing Ragini), Ishaan Khattar (playing Gullu) and Siddhant Chaturvedi (playing Major).Visually then I found ""Phone Bhoot"" to be better than I had expected and anticipated it to be. The special effects in the movie were actually fairly good. And they definitely helped to add to the overall enjoyment of the movie.The movie could have benefitted a bit from a more roundhanded trim in the editing room, because 136 minutes was a bit too long, as there were some slow patches throughout the course of the movie.My rating of director Gurmmeet Singh's 2022 horror comedy ""Phone Bhoot"" lands on a six out of ten stars.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
4 March 2023,Fun Watch,IPyaarCinema,"0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",0,0,7.0,"Phone Bhoot is a long reel of spot-the-pop-culture-reference trying to be a coherent movie. The Hindi film buff in me was thrilled at some of them. I almost hooted when Raka from Ramsay Brothers, Purana Mandir (1984) appeared to make a longish cameo. The writers have added a fair dose of pop culture references. From Katrina's Slice ads to K3G homages and Jackie Shroff playing the Hero tune on a flute, Phone Bhoot dabbles in everything, and successfully most of the times. The climax is a bit of a letdown when the villain built as this all-powerful evil is defeated in a rather silly manner. The shaky camera fights do no favour to the sequence either.Katrina is the film's star and her screen presence is solid. It is a delight to see her enjoy herself so wholeheartedly on screen. Siddhant Chaturvedi and Ishaan Khatter nail the wicked mood as the charming Punjabi and Tamil ghostbusters. Jackie Shroff also surrenders to the absurdist mood, as he plays the iconic Hero tune in the garb of a villain.A fun watch despite all the grievances.",Warning: Spoilers,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
22 March 2023,Silly & unfunny.,chand-suhas,"0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",0,1,2.0,"Gullu & Major, total losers as well as horror films fanatics try to call for a party night, naming it Moksh on an Amavas ki raat. With nobody showing up to their party, the duo accidentally electrocute themselves which earns them the ability to see the dead. One such soul Ragini approaches them with a business offer. The said ""sasta ghostbuster"" business puts them face to face with an evil black magician Aatmaram and how they get out of this mess while helping the wandering soul forms the story.Sure it is meant to be lighthearted, silly and ofcourse funny take on the premise while the writer makes it clear how much filmy they are with their attempt to give tribute to as many films they randomly can. Sadly, their attempt at being funny ends up being outright silly and unfunny. The screenplay too is filled gags, repeated one after another while the characters remain least charming and keep getting more annoying. Even the runtime feels a lot longer as the film drags itself to the third act.It has a credible cast, most of whom have impeccable comic timing but with such silly lines, majority of the jokes don't land while the remaining looks forced.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
5 November 2022,An absurdly fun ride despite the weak climax,sharmarakshit-09893,"5 out of 14 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",5,14,7.0,"I barely had any expectations from this film, specially since the trailer was below average and the songs weren't great either. However, after seeing people mostly praising the film, I decided to step into the theatres and I was not disappointed.The film sets the tone from the disclaimer itself, it's wacky, it's stupid, it's absurd, but most importantly, it's FUN.Phone Bhoot consists of a lot of pop culture references, be it the tone of the narrator or the countless puns and references present throughout the film which usually hit the mark. Yes, there are a few forced gags which fail to generate any laughter but you will find yourself enjoying the film nevertheless.Talking about performances, it's about the guys. Ishan and Siddhant absolutely nail their respective roles, their chemistry just makes up for so many memorable moments and the two seem to have pretty good comic timing as well. Katrina does justice to her role, she isn't anything spectacular but is just about good enough. Jackie Shroff in his bhidu mode is whistle worthy, though I would've liked to see more of him. The supporting cast also do justice to their roles.The only issue with the film is the unsatisfactory climax. What could've been a humorous and chaotic ending ends up being a cgi mesh that's just all over the place. It doesn't by any means, make the film any less entertaining.The writing caters to those well versed with pop culture and memes i.e., the YOUTH. If you're looking for a way to enjoy your weekend with your friends, GO FOR IT.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 November 2022,Nice,crissjoseph,"1 out of 7 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,7,10.0,"Siddhant & Ishaan both Nailed itThis movie surely going to blockbuster finally something different bollywood tried this timeIt's been a long time since I saw Katrina in this hairstyle, brings back memories of ajab prem ki gajab kahaniLets all appreciate the content this man and his crew makes its just a masterpice imagine what's he's gonna doing in the futureFinally a typical Bollywood comedy after a long long timeThis looks like a fun time at the movies. The Bollywood references and the meta jokes are hilarious.Katrina has a good record in terms of comedy movies.She took digs at her hindi/diction from others for years but now look at her how amazingly she has learned the language and delivers dailogues with clarity even with tough words/ performances like Bharat and Rajneeti etc.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
5 November 2022,Nice,abhimehrha,"1 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,9,10.0,Nice We need more such movies on these issues as people need to see what are the negatives and probblems that come out of it. It is very heartbreaking to see this as still so many people struggle with this issue i like this movie it's too amazing experience Katrin kaff is looking amazing her acting is too good l like this movie it's too good good movie i really like this movie i me fully satisfied with this movie i really enjoyed it very much just love it very much I highly recommend that movie i me fully satisfied with this movie please must watch this movie it's amazing and funny movie must movie..,,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
5 November 2022,Great,varsharajpal,"1 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,8,10.0,"Nice movie I recently watched this psychological suspense film; it is a rollercoaster of unexpected twists and turns. It's not an easy watch; it's a dark, tense, well-written thriller that keeps you on the edge of your seat. It will undoubtedly make you shiver. Even though it can be challenging to sit through a movie of this length in this genre, Raj Tewari has done an exceptional job, and you'll find yourself completely absorbed in the story after only a few minutes. It's a gripping, surprising, and realistic psychological saga. Even more captivating is the music in the background. I'm still perplexed as to why this movie didn't even receive a nod for a national award. I saw it tense thriller after a long time. The original language version. Highly regarded.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 November 2022,Nice,crissalex-20630,"1 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,9,10.0,"Best Horror comedy of the decade.I am simply amazed by the exuberance and positive persona of Katrina Kaif. She is her own competition. With every film she has only added more to her repertoire as an actress. Phonebhoot is perfect treat for family audience with good story, comic elements and unlimited good catchy music. I have just fallen in love with her again. Katrina can do almost anything. She is the best. The film should be seen by everyone. It is for people of all age groups. Katrina has only improved her acting margin of miles. She is the true USP of the film. I am in awe with her. What a beautiful film it is. I love this so much.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
5 January 2023,Pathetic bakwas!!,UmeshAditya,"0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",0,2,2.0,"The most bakwas ridiculous movie of the year! First half was still okay but couldn't proceed further n had to drop off midway. No humour, no authentic dialogues, no horror, slow execution. A total bakwas, my ratings 2/10!The most bakwas ridiculous movie of the year! First half was still okay but couldn't proceed further n had to drop off midway. No humour, no authentic dialogues, no horror, slow execution. A total bakwas, my ratings 2/10!The most bakwas ridiculous movie of the year! First half was still okay but couldn't proceed further n had to drop off midway. No humour, no authentic dialogues, no horror, slow execution. A total bakwas, my ratings 2/10!",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
12 January 2023,Horror spoof but not an entertaining one,Saanwithhisstupidthoughts,"0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",0,1,,"4 jan 2023Two wannabe ghosbusters idiots and their somewhat funny but mostly cringy and cheesy ghost busting adventures.This was basically old wine in a new bottle like the template it had was a rehashed, amateurish horror comedy one with an uninteresting and unoriginal narrative but was crammed with self referencial humor so i liked it a bit.From memes & ads to horror/horror comedies in general and some iconic horror characters, it has spoofed quite a bit but not all in an effectively enjoyable manner.The cameraderie bw Chaturvedi & Khattar was enjoyable at first to some extent but as the movie progressed the focus on the duo started to drift apart and moved on to the uninteresting plot so that's that.Kinda Watchable but tbh this was very much meh for me.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
9 January 2023,Laughter unlimited,kainatrc,"0 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",0,2,7.0,"This movie is a complete kids movie. Every kids must watch it to laugh and scream out of fun. Not only kids it's also a funny movie for grown ups too. Complete family movie. There are so many punch lines,original comedy and some songs that are added from old movies to match the situation. Though the name has the word ""bhoot"" please don't get scared but watch it without thinking twice. Its a good time pass for everyone. My kids loved it a lot and me too enjoyed it completely. Its on amazon prime. The songs are good though not famous. Very simple and sweet story that everyone would find it a good time pass.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 November 2022,Best movie ever,sainithinbunny,"3 out of 22 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",3,22,10.0,"PhoneBhoot wat a laugh riot! Its a 2-hour long stand-up comedy filled with punchlines...maybe not everyone will get it but we had a blast laughing...great stress buster for my entire family!!! KatrinaKaif is the cutest bhoot ever...loved her 😍
Finally something good.: no violence no sex no abuse .. can enjoy with kids with a good laugh #PhoneBhoot #PhoneBhoot comes on its own in the evening and night shows, and eventually ended up an expectedly respectable number. This one will grow today and tomorrow for sure as it's a clean family entertainer and would be particularly loved by kids and youth!!",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
29 January 2024,NOT FUNNY,ritiksinghal-32110,"0 out of 0 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",0,0,4.0,"A movie marketed as a dumb fun movie had me pretty excited but oh man!! It is such a big let down I only smiled I think 2 or 3 times in a movie which is filled to the brim with jokes it is not trying to do anything else yet they fail in doing that single thing this it self should tell you that it is a waste of time the jokes are just straight out not funny they appear to be very cringe and seems forced and man don't get me started on that ending what was that I mean ""kuch bhi"" literally it was just pain inducing at one point. And please tell me why is Katrina still doing Hindi movies her accent is just bad it just spoils any fun immediatelyFAVOURITE CHARACTER :: Siddhant (his bits were a bit funny)
FAVOURITE MOMENT :: struggling to find one.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
14 January 2023,Kya bakwas hai ye?!,bluebloodripper,"0 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",0,1,1.0,"Ok, I thought i had seen it all but bollywood keeps shocking us.This is what happens when you take a dispassionate production house, actors who can't act to save their lives and a director who is just about fit to make ad films.Who decided to make these 2 talentless male leading actors heroes? Ishaan shouldn't be cast even in a tv show, he is by far the worst possible actor I have seen recently.This film was made just to sell to OTTs and make a quick buck.Logic, dialogues, comedy and music are non existent.This film is a joke! I would rather shave my head for fun than watch this piece of garbage.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 November 2022,Nice,lal-16476,"1 out of 7 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,7,10.0,"This looks like a fun time at the movies. The Bollywood references and the meta jokes are hilarious. Katrina has a good record in terms of comedy movies. Her acting is great as per the role. Loved the dialogue. Loved the content. Now waiting to see how the story of the movie keeps me engaged, Can we all appreciate the content this man and his crew makes its just a masterpice imagine what's he's gonna doing in the futureBlessed to see a original movie during the time of remakes...Katrina You just killed it, She took digs at her hindi/diction from others for years but now look at her how amazingly she has learned the language and delivers dailogues with clarity even with tough words/ performances like Bharat and Rajneeti etc.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
6 November 2022,Good movie,tiyasherma,"1 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",1,8,10.0,"Genuine attempt at making a horror parody, something not seen usually seen in india but man was the writing bad.It was so surface level that even if the film was in 3D it would be flat as paper. There are barely any redeeming qualities, anything is happening at any point. The plot is random and the screenplay amateurish. Except for some pop cultural references here and there nothing much worked one of the best movie i really enjoyed it very much I highly recommend that too everyone must watch this movie and enjoy it me and my family watch this movie and enjoy it and very much I highly recommend that.",,Phone Bhoot,"Comedy,Horror",5.2,2022,0,136.0,10841,https://www.imdb.com/title/tt12740760/reviews/?ref_=tt_ql_2
