Review Date,Review Title,Username,Helpfulness,Helpful Votes,Total Votes,Individual Rating,Review Text,Spoiler Warning,Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
22 August 2021,Colour by numbers,yellowmarlin,"3 out of 3 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",3,3,6.0,"I write this as someone with literally zero interest in or knowledge of wrestling. FWMF is indistinguishable from any other sporting underdog movie. It follows exactly the same trajectory as The Mighty Ducks, Cool Runnings, Eddie the Eagle, etc. What it does have going for it is the wonderful Florence Pugh, who has never looked better (I love the Goth aesthetic), and enough humour to keep you from falling asleep.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
28 March 2019,WWE's best produced movie,jsucie,"3 out of 3 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",3,3,8.0,"I had heard that this movie was getting decent reviews so I decided I would check it out. I was shocked by how much I liked it given that this movie was also produced by WWE (although I'm sure it has more to do with the Rock's production company than theirs); it's not like they are known for producing high quality movies.
I knew a little bit about Paige's (Saraya Jade Bevis) back story from watching WWE programming and reading up on her history but was still surprised by many parts eg. parents backstory. I knew that she came from a family of wrestlers but I didn't know how much the Rock influenced her career or even the phone call. I can't imagine a more cool moment for her family and for her.
This is a good movie about hope, devastation, following your dreams, and most importantly believing in yourself. This movie is definitely a must watch for those who appreciate the art of professional wrestling but should not be seen by the very young due to coarse language",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
9 November 2019,Dick me dead and bury me pregnant.,TxMike,"31 out of 36 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",31,36,,"I watched this at home on BluRay from my public library. When it first came out the title threw me, I don't like seeing movies of families fighting. But I didn't understand, this is about a family where mom, dad, brother, and sister are all wrestlers.It is based on the true story of a real British family. Florence Pugh (who I found so good in the 2016 Lady Macbeth) plays the lead character, Saraya Knight, who longed to get a break and get into the WWE as a featured wrestler. When she gets the chance she finds out it is harder than she ever imagined, including leaving her home and family behind to train in the USA.All of the first half-hour and much of the remainder is in England, as such it contains much of the uniqueness of British characters, British humor, and British mannerisms. Viewers who don't appreciate that may not enjoy the movie, but I enjoyed it very much. There is a very nice story here and the actors bring it to life very well.One of my favorite movies of 2019.Edit: I watched it again in March 2020, a really entertaining movie.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
20 September 2020,"Good, and surprisingly so",grantss,"14 out of 15 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",14,15,7.0,"Siblings Saraya and Zac have been into wrestling for as long as they can remember. Born into a wrestling-mad family they now run a wrestling clinic for kids and take part in the regular wrestling shows and tournaments their parents produce. Their chance to hit the big time arrives when the WWE has auditions in the UK. Could this be their big break?Thanks to the trailer, I had very low expectations for this. The trailer made the film look very silly and low brow. I wouldn't have watched if it wasn't for a friend pointing out that the film is nothing like the trailer and is far better than it seems.Turns out they were right. Rather than lowest-common-denominator slapstick the plot is interesting and is complete with some great, clever humour and an engaging warmth. Moves at a good pace: the time just flies by.All this aided by some solid performances. Florence Pugh is great as Saraya and she is ably supported by Nick Frost, Lena Headey and Jack Lowden as her family. Even Vince Vaughn, usually the kiss of death for any film or TV series, puts in a solid, engaging performance.All this coming from someone who is not into WWE or wrestling at all.On the negative side, it does end feeling like just another Rocky remake. Still, it was a funny and interesting journey getting there.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
4 March 2019,A Knight's Tale,southdavid,"26 out of 30 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",26,30,7.0,"Full disclosure first, I am a wrestling fan and I knew the majority of Paige's story and how the WWE and pro-wrestling works before seeing this.The Knight family love professional wrestling. It has changed the lives of Julia (Lena Headey) and Ricky (Nick Frost) and their passion has transferred to their three children, particularly to their son Zak (Jack Lowden) and daughter Saraya (Florence Pugh). Having grown up performing for the families Norwich based federation, a shot at the big time comes when both children are asked to attend try-outs for World Wrestling Entertainment.All that said, you don't really need to know anything about wrestling to enjoy ""Fighting with My Family"". It's a relatable story of someone from an unlikely background overcoming the odds to find success far from home. It's has a very British sense of humour, with lots of jokes with swearwords or about class differences, both between the Knights and Zak's prospective in-laws and between Paige and her peers once she's over in the performance centre. It probably has slightly too much swearing to be a real family film, but is still pretty gentle in its overall tone and themes. What makes the film successful is the performances of actors in the key roles. Frost and Headey are great, as is Florence Pugh, who continues to be a star on the rise after her performance in ""Little Drummer Girl"" last year. It's Jack Lowden, however, who has the most to do and excels with it, dealing with the disappointments and temptations that his life gives him as a parallel to his sisters.That perhaps leads to me the films biggest weakness, despite how unlikely it seems, Paige's journey isn't perhaps that extraordinary. She's way more talented and experienced than any of her colleagues but struggles a bit to overcome her own awkwardness. It's not so much an emotional rollercoaster as it is a jittering ski lift. To combat that, we get the opposing journey of Zak which, if anything, is actually more interesting, as he struggles with fatherhood, disillusionment and jealously before coming to terms and reconciling with his family.""Fighting with My Family"" is an entertaining and funny film if a little slight and though I can't imagine it's going to be anybody's favourite film of all time, it's a lot of fun to watch and I'm sure would be enjoyed by anyone.A little bonus if you are a fan of the UK wrestling scene from the past few years is spotting cameos from current stars. Dave Mastiff and Kip Sabian are two of the most obvious but there's a few more (and a dig a Pete Dunne which is funny, if slightly confusing).",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
17 February 2019,Fighting With My Family (2019),rockman182,"80 out of 98 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",80,98,7.0,"Had to double take on the director and writer and make sure if it was THE Stephen Merchant writing and directing this film and it turned out it was so that was interesting. I used to be a super huge WWE fan from 1999-2011. By super huge I mean, I used to watch every show religiously and know everything about each athlete. I'm familiar with Paige through sporadic watching here and there and seeing her on Total Divas and am certainly not a fan of her or how she carries herself but this film was a fairly fun albeit cliched film.The film tells the story of Saraya ""Paige"" Bevis and her background. Her family are all wrestling crazed and put on wrestling shows and train others in Norwich. Paige and her brother get called up for a WWE tryout but only Paige makes the cut. Paige's brother is devastated and Paige must deal with the drastic change in her life and the hard road to living out her dream.Florence Pugh is already an established talent in my eyes because of her performance in Lady Macbeth. She's really fantastic in this, and disappears into the role of a WWE hopeful. The writing of Merchant and the care with which he gives to the comedy, the drama, and the heart involved in developing the characters is great. Its crazy to think that Merchant did not know a thing about wrestling before taking on the project. Side note: Merchant was in attendance at my screening for a Q and A and gave good insight into the project.The film can't help feeling cliched. Training montage, sibling rivalry leading to a profound confrontation that resolves the issue, and the underdog overcoming the odds. I find it weird that real life Paige was just given the WWE Divas championship on her WWE debut but whatever. Overall, the film maintains a good balance of comedy and drama and you don't need to know anything about WWE or sports entertainment to enjoy the film. Merchant does a good job.7/10",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
10 June 2019,"Not a fan of pro wrestling, but I liked this movie",cricketbat,"10 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",10,11,7.0,"I'm never been a big fan of professional wrestling, but Fighting with My Family does a good job of making you care about the characters, which, in turn, makes you care about their dreams of making it into the WWE. I was really impressed by the performances of Florence Pugh and Jack Lowden. Yes, this movie is largely fictionalized but, then again, so is pro wrestling.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
4 March 2019,"Typical feel good film, made in the best of British style",markthomassintek,"29 out of 35 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",29,35,7.0,"REVIEW - FIGHTING WITH MY FAMILYAt first glance this film is a very British film and watching it I thought would American film goers even go to see it because it is very British, the humour, the accents, the houses but at the end of the film I actually realised the most important thing, something that isn't even being used for the promotion of this feel good film, it's actually a true story!Yes an underdog from Norwich did win the Diva WWE championship belt, not once but twice!Typical feel good film, made in the best of British style and Dwayne The Rock Johnson producing!I will admit I was pleasantly surprised by this film and actually laughed out loud at a few of the British jokes included, because of this I now will have to eat my words and take back what I said at the start of this review, yes this appeals to British film goers and yes it will certainly appeal to American film goers also, good call Steven MerchantRating 7 out of 10",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
6 February 2019,"Good movie, nice performances, a few fact inaccuracies - but that is forgivable",svhot,"119 out of 149 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",119,149,8.0,"A movie, whether based on a true story or fictional one, or maybe a blend of both facts and fictionalized scenes and events - well, just watch and enjoy this one folks, don't be overly-critical all the time. ""Fighting with my Family"" is inspired by the story of the Knight family.Dwayne Johnson delivers an enjoyable performance once again. The comic timing and chemistry between him and the other actors is worth watching. This movie definitely deserves more appreciation for its entertainment factor. It is funny and truly heartwarming.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
21 February 2019,Made me laugh,nathanmanson,"70 out of 93 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",70,93,7.0,"The film was hilarious and it made me laugh constantly, I'm not familiar with the true story so I can't talk about that but I went to the cinema to watch a film that would make me laugh and it did just that.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
17 February 2019,Heartwarming movie based on a true story,itsactuallyamanda,"122 out of 152 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",122,152,9.0,"Fighting With My Family was for sure worth the hype. As a long time fan of Paige and the Knight family, I was very excited to see this film and it did not disappoint. Florence Pugh did an amazing job portraying Paige to the point that you would think they are twins. The story itself is very heartwarming and incredible. Fighting With My Family is for sure a must see.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
19 March 2019,None of our fans can read anyway,nogodnomasters,"13 out of 16 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",13,16,8.0,"Zak (Jack Lowden) and Saraya (Florence Pugh) come from a fighting family. Their dream is to be a WWE champion as they fight in Norwich, England. During tryouts, Saraya gets an offer to try out and go to Miami. Zak goes home.I am not a follower of the WWE, but I did enjoy watching the story of Paige, a WWE Diva. The film is filled with humor and fun with quite the cast of characters for her family. Almost like watching ""The Osbournes"".Guide: No F-words, sex, or nudity.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
23 February 2019,I'm not a wrestling fan but......,gryhndrsh,"164 out of 185 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",164,185,9.0,"You dont need to be a wrestling fan to absolutely adore this movie. Its more of a strong family themed movie and a heroic from nowhere to star sports flick. It has at least a half dozen laugh out loud moments, a few moments of stealthily wiping my watering eyes and the euphoric grand finally. If you are a fan of sports movies...go see it!!! Also what else could be better than a van load of aspiring wrestling youngsters doing the sing a long to Iron Maiden!",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
23 February 2019,"If You Are A Wrestling Fan, You Should Enjoy It",stevendbeard,"33 out of 46 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",33,46,7.0,"I saw ""Fighting with My Family"", starring Florence Pugh-The Commuter, Lady Macbeth_2016; Nick Frost-Into the Badlands_tv, Hot Fuzz; Lena Headey-Game of Thrones_tv, 300 and Vince Vaughn-Hacksaw Ridge, Mr.&Mrs. Smith.
This movie is based on a true story about a female wrestler and her wrestling family. Florence plays Saraya Knight, aka Paige. Nick & Lena are her parents, who had a traveling wrestling show in England that they performed in. The whole family wrestled including her 2 brothers-one was in prison for most of the movie for getting into fights-and there were even matches with the parents verses the kids. Vince plays the talent scout for the WWE, aka World Wrestling Entertainment, and when he announces on tv that there will be a new talent cattle call and all newcomers are welcome, Florence and her brother-the one that is not in prison-go for a try out. The movie is written & directed by Stephen Merchant, an actor that has a cameo in the film. There are several wrestling cameos as well. I'm not up on my wrestlers like I used to be but I did recognize Dwayne 'The Rock' Johnson and John Cena, and yes, The Rock is pretty much a cameo role-he has a couple of scenes-not like the previews make you think. As the end credits start, you get a look at the real Knight family.
It's rated ""PG-13"" for violence, drug content, language and sexual content-no nudity-and has a running time of 1 hour & 48 minutes.
If you are a wrestling fan, you should enjoy it. I know I did and I would buy it on DVD.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
15 February 2019,"Goodness, one of my best MGM films",m-86730,"97 out of 120 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",97,120,8.0,"This one is rather good for MGM movies, as it follows the journey of professional wrestler Saraya ""Paige"" Bevis, from growing up in a household of professional wrestlers to winning the WWE Divas Championship in 2014. The film also features the conflict between Saraya and her brother, Zak, as the two both compete in try-outs for WWE; however only Saraya is signed.Rather great.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
28 February 2019,Decent family film about decent people.,torrascotia,"18 out of 22 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",18,22,6.0,"This is a very British working class comedy which centres around a wrestling mad family and their dreams of stardom. Its based on a true story and roughly around a documentary of the family made recently. At the helm is one of the writers of The Office, the superior UK version not the US remake. Also on board are a few American actors and Nick Frost from Spaced.
The tone of the movie is something like the commitments or Full Monty, you may need to be British to get some of the humour. Fortunately not all movies are made with the states in mind.
It is very funny however some of the language and scenes of violence may not make it suitable for smaller kids.
Also I have no interest or knowledge of wrestling but that didnt detract from the enjoyment of the movie.
This is not a mega-bucks The Rock vehicle, its a low key small budget UK flick with no real surprises but a few laughs along the way.
Its quite enjoyable.
Also the last thing, the reviewer know as ""thebricks"" used the final section of his review to call the UK a dump and suggest the people here just drink and fight which is highly offensive to us in the UK.
The fact that despite it being flagged twice for being offensive and off topic shows the mods do not seem to care about xenophobia. That being the case then I reckon the US is a dump full of obese low IQ xenophobes who don't understand anything outside of their own trailer park. This movie is not for them.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
25 January 2021,With and for ...,kosmasp,"9 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",9,11,9.0,"But importantly full of heart! Paige ... you may know her or you may not. Although there are maybe some who became aware of her through a scandal that had her in the middle of it. And that has nothing to do with wrestling or the main competitor of the WWE at the time with her husband being in the middle of it. But enough of that and gossip or whatever you want to call it.I was not aware of her story and how she struggled to come to WWE, but the biopic on hand here lays it out. And while I'm sure there are some dramatizations on certain things or how they occured, the movie is not afraid to show some ugly sides. Or play with the cliches it build itself (the hollow blondes with ... well let's say just the looks ... but is that true?)! And that makes it riveting watching.What I also did not know, is that Stephen Merchant directed this ... color me impressed. Very well done sir. Which may explain certain quirks here and there. It is a really refreshing and quite enjoyable view on one person and her way to the WWE ... but it also is rough and tells stories that maybe not everyone wants to hear (you only have to really believe in something and it will come true?) ... Maybe there are messages that you do not approve of, but the movie is as entertaining as it gets",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
24 February 2019,Comedic heartwarming film even for non-wrestling fans,gianthaole,"69 out of 85 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",69,85,9.0,"Ok, so I have been a wrestling fan since I was a kid, BUT my wife has not been a fan but we both really enjoyed this film. It has great acting, comedy, and a behind the scenes look at the success and failures of hard work and determination. I enjoyed the brothers point of view more than Paiges. I would recommend this movie to wrestling fans and people who enjoy a good story that has laughs and struggles to go with it. Go see it.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
25 February 2019,Delivered more than I expected,piggulu,"53 out of 67 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",53,67,8.0,"Although I'm a casual wrestling fan of over 20 years, I wasn't really planning on seeing this. Paige was a good wrestler, but her life story wasn't something I had any interest in. However, even if a lot of stuff might of been ""enhanced,"" the movie doesn't fail to be entertaining. There's a surprisingly good amount of sharp wit and one-liners without being too screwball and keeping the drama intact. All the cast is great, especially Vince Vaughn as the coach who has to dash the recruits' dreams.But I thought it glossed over too much of what made her special enough to rise in the first place. Sure she had the talent, but if you want to know how she made jump to champion then you're going to be disappointed. So they could've expanded a bit more on that.Overall, it was a fun time and I can give a hearty recommendation even if you don't care for wrestling.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
25 February 2019,It was definitely funnier than I was expecting!,novagirl11,"36 out of 49 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",36,49,8.0,You don't need to know the story or about the WWE to enjoy this movie. Dwayne Johnson and Vince Vaughn were both really great! Florence Pugh gave a very moving performance. I love that they showed the real family in clips during the end credits!,,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
5 October 2019,"For the most part, it was an entertaining movie. Short term, it's worth fighting for.",ironhorse_iv,"4 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",4,4,7.0,"Written and directed by Stephen Merchant, the film is a fictional remake of a 2012 Channel 4 documentary of the same name. Without spoiling this unconventional funny heart breaking inspiration tale too much; the film about how Saraya Bevis (Florence Pugh) became wrestling superstar Paige was a bit jarring to watch with all the historical inaccuracies. For example, the movie simplified her pre WWE career to only working for her father's struggling promotion as always as Paige; when in truth, she work for many independents companies like Shimmer as Britani Knight. While I didn't mind that, I did think the movie could had shown that she was indeed unsuccessful in her first try out for WWE before getting the job later that same year. It would had add more to her comeback story and give hope to her brother Zak (Jack Lowden). Nevertheless, when she did signed her contract. She wasn't really assigned to NXT and its high tech performance center, but to then near dead developmental territory, FCW. It's here where she got the name Paige. Once again, I didn't really mind that, however the film kinda cop out by not showing any of her real cotemporaries. Don't get me wrong, I know that most of them are no longer in the company and that they can't use their likeness for the film. However, I really couldn't get with simpleton fictional character Jeri-Lynn (Kim Matula) when there is far more interesting and compelling side real-life individuals that they could had put into the film like Charlotte Flair, Becky Lynch or Alexa Bliss. Just think of the stories, the movie could had with them. As for the lack of mention of her championships runs in NXT, it's alright as it build to her big win for the Divas belt from AJ Lee (Thea Trinidad) in the ending. However, that women championship is not that longstanding or well established as the film makes it out to be. In truth, it's a pretty pathetic title with a short heritage. So personally, the big win was not that interesting. While the movie did made the debut far more intense with fans jeering her and hard-hitting with actual match rather than a quick squash with audience already cheering. The fight was too clumsily put together. Plus, I kinda hate that Naomi and Tamina weren't there in the film to witness it. As for the performances. Trinidad was fine. She sound like AJ even if she didn't look like her due to Lee's trouble relationship with the company. As for producer Dwayne ""The Rock' Johnson, he was fine, even if he somewhat hogged the spotlight. His presence in the film wasn't really needed. It was also nice to see cameos from other superstars even if they don't really look like that at the time. As for most of the quirkiest about Paige's family. It was well developed and delivered. Nick Frost and Lena Headey as the parents & the cameos of the real-life family members were fine even if her older half-sister didn't appear or mention in the film. However, Pugh as the lead role was a bit of a disappointment. Her acting was a bit off playing the wrestler a little too aversion. Not only that, but her appearance doesn't really match the real life Sayara. She is far too short and chubby. Also her wrestling skills were not really athletic. No wonder, why the filmmakers got Tessa Blachard to do most of the stunt work. Honestly, Tessa makes a more realistic Paige than Pugh. Better yet, why not have real-life Paige play herself. Nevertheless, the true star of the film has to go to Lowden as Zak. His dismissal sub plot about having to makes peace with himself, not making it to WWE was highly watchable & very compelling. However, unlike the real life guy who appearance and wrestling skills are average. This character had a pretty boy facial look, well tone body and amazing skills on the mat. So it doesn't make a lick of sense why he didn't get signed in the first place. At least, the original documentary show that Zak suffer from a knee injury preventing him from getting hired. As for Vince Vaughn as fictional composite trainer Hutch Morgan. He was fine. Yet, I just don't buy him as an ex-wrestler. I just wish, the movie establish more side coaches like Dusty Rhodes. It just seem odd for one man to be fully in charge of scouting, training and hiring for a global wrestling corporation without much help. Nevertheless, they did a good job of not featuring then head trainer Bill DeMott in this film, as he later resign amid accusations of abuse, misconduct and sexual harassment. That would be uncomfortable. However, it's a topic worth checking into the future. The same with showing the turbulent in her life since joining the company such as her drug suspended, her scandalous love, sex life being made public and her getting career ending injury. It would give the sequel if they make one, more depth as this movie felt a little simplified. Because of that, I felt like the film could end up being highly forgotten in the coming years like the Paige looking dishevel promo popular internet meme. This movie would get lose in the shuffle. In the end, while is Paige's house now. In a few years, it will be a house of cards. Nevertheless, this biopic has very good insight into how crazy professional wrestling really is. It offers a rare glimpse behind the scenes of WWE, and a rarer glimpse of what it takes just to get there. Even if some of the themes about overcoming adversity and hurdles has been done before in other scrappy underdog sport films. It's a step up from the other WWE Studios films. At least, we can be all on the same page about that.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
1 May 2019,Great untraditional biopic.,Top_Dawg_Critic,"12 out of 16 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",12,16,8.0,"I'm not a huge fan of the WWE, but this film was produced really well. Mad props to director, writer and cast member Stephen Merchant. His directing was spot on and the writing decent - there wasn't much 'funny' comedy as I would've liked. Casting was awesome and all performed well. The 108 length felt a little longer, maybe improved pacing and trimming some scenes would have helped. Other than that, a surprisingly really fun biopic. 8/10",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
12 March 2019,One of the Best Wrestling Comedies,zardoz-13,"8 out of 10 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",8,10,10.0,"Although Dwayne 'the Rock' Johnson gets top billing in British writer & director Steven Merchants' amusing but insightful wrestling biography ""Fighting with My Family,"" he spends most of its 108 minutes off screen. In other words, if you're going to watch another of the Rock's conventional action thrillers, you're going to be sorely disappointed. Essentially, ""Fighting with My Family"" is the equivalent of a female version of ""Rocky"" (1976), and Merchant chronicles the rise of a female British wrestler, Saraya Knight (Florence Pugh of ""Outlaw King""), who had dreamed since age 13 about breaking into the WWE. In case you aren't familiar with the acronym, World Wrestling Entertainment, Inc., is what it means. Mind you, the WWE classifies their matches as dramatic because they amount to theatrical productions, with narrative-forged escapades orchestrated long before the talent tangle before multitudes. Approximately eight years ago, when Johnson was in the U.K., filming ""Fast & Furious 6,"" he saw a documentary about a Norwich-based family that held impromptu matches. He enjoyed it so much he contacted his ""Tooth Fairy"" co-star Steven Merchant about writing a screenplay about the Knight family's outrageous shenanigans. The patriarch of the Knight clan had wrestled professionally before he established a school for wrestlers that kept at-risk juveniles out of trouble.
As the title suggests, ""Fighting with My Family"" concerns a contentious, dysfunctional, working-class yarn about aspiring wrestlers. Nevertheless, this entertaining biopic isn't a generic, shallow account of the wrestling world that you'll forget once you've seen it. Indeed, this movie is all about female empowerment and the groundbreaking changes for women that Saraya Knight brought about as one of the youngest WWE Divas Champions. Merchant has created several sympathetic characters who experience change over time. Refusing to ridicule wrestling, Merchant has infused this factual story with as much blue-collar authenticity as if it had been made in the 196os, like the Albert Finney classic ""Saturday Night and Sunday Morning."" The dialogue is literate; the performances endearing, and the humor is often subtle but never crude.
""Fighting with My Family"" concentrates on the exploits of our heroine, Saraya Knight (Florence Pugh of ""Lady Macbeth""), who wasn't bitten by the wrestling bug until she turned thirteen and found herself substituting for an absent wrestler. Saraya's father, stout Ricky Knight (Nick Frost of ""Shawn of the Dead""), operates his own wrestling franchise in England. When Ricky isn't promoting tournaments, Ricky's second son Zak Knight (Jack Lowden of ""Dunkirk"") teaches at-risk adolescents, from public school to drop-outs, how to wrestle. Zak recruits all kinds, saving one teen from the misfortune of peddling contraband narcotics to lowlifes. Zak doesn't rate as much screen time as Saraya, but his impact on his sister's life is his prime contribution to the plot. Zak grew up watching the WWE. As a child, he could identify every wrestler strictly by their footwear. Obsessively, he had dreamed about wrestling in the WWE long before Saraya got converted. The WWE dispatches a gruff coach, Hutch (Vince Vaughn of ""Wedding Crashers""), to London in search of fresh blood. Saraya and Zak attend the audition with a carnival of other hopeful types in spandex. Tragically, Zak doesn't make the cut. Neither, for that matter, does anybody else, except his younger sister Saraya. Of course, she is stunned. Originally, she wanted to use the name Brittany, but the WWE already had a Brittany, so Saraya settles for Paige.
As Paige, Saraya dresses like a Goth girl: black apparel, black hair, with dark raccoon eyes. Later, during her first official bout, Paige encounters a defending champion who teases her appearance about her Halloween costume. Initially, Saraya refused to make the flight to train in Florida unless Zac came along, but Hutch refused to add her brother. Predictably, Hutch's decision crushes Zac. By all rights, Zac seemed like a shoo-in with his experience and demeanor. Over the ensuing 45 minutes, Zac struggles with the demise of his dream, momentarily careening off the rails himself in a bar fight until his older brother, Roy Knight (James Burrows of 2010's ""Robin Hood""), straightens him out. It seems Zak is a natural born teacher who inspires his students. Once Zak realizes his destiny lies with his family and the next generation of wrestlers that he can develop, he sheds his anxiety about his failure to make the WWE.
Meanwhile, Paige discovers training in sunny, faraway Florida is no picnic. She has to negotiate tough obstacle courses and flip over huge tractor tires to either shape up or ship out. At first, she alienates herself and dismisses a quartet of bimbo-like babes with golden California tans and statuesque figures. Paige's mother, Julia (Lena Headey of ""Dredd""), warns her daughter about such creatures who use their bodies to mesmerize audiences with their physical endowments. Paige dismisses them as if they were prostitutes, until she realizes that she has not only misjudged them but also herself. Hutch hovers over his recruits like a boot camp drill instructor. Constantly, he taunts them when they find the going desperate to take the easy way out and quit. Throughout these antics, Paige struggles to fit in with her cohorts, eventually dying her mane blond and spraying on a golden tan. Ultimately, it doesn't take long for our heroine to realize she cannot be somebody she isn't.
As Saraya's father Ricky, Nick Frost plays a supporting role in this cheeky comedy, but his presence makes an unforgettable impression. Wearing a shock of hair like a Mohawk Indian, Ricky is a motor-mouthed, down-to-earth, fellow. One of his best bits occurs when he auditions an aspiring wrestler who must withstand a direct blow to the face with a garbage can lid. Frost is contagiously hilarious, but he occasionally turns serious when Saraya isn't sure about her future in wrestling. The ensemble cast generates convincing charisma, and Saraya/Paige emerges triumphant despite her underdog status. ""Fighting with My Family"" qualifies as a memorable domestic melodrama as well as a first-rate wrestling masterpiece.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
